model,n_features,val_rmse_mean,val_rmse_std,val_mae_mean,val_mae_std,val_r2_mean,val_r2_std,val_ic_pearson_mean,val_ic_pearson_std,val_ic_spearman_mean,val_ic_spearman_std,val_bottom_1%_ic_pearson_mean,val_bottom_1%_ic_pearson_std,val_bottom_1%_ic_spearman_mean,val_bottom_1%_ic_spearman_std,val_bottom_5%_ic_pearson_mean,val_bottom_5%_ic_pearson_std,val_bottom_5%_ic_spearman_mean,val_bottom_5%_ic_spearman_std,val_bottom_10%_ic_pearson_mean,val_bottom_10%_ic_pearson_std,val_bottom_10%_ic_spearman_mean,val_bottom_10%_ic_spearman_std,val_top_10%_ic_pearson_mean,val_top_10%_ic_pearson_std,val_top_10%_ic_spearman_mean,val_top_10%_ic_spearman_std,val_top_5%_ic_pearson_mean,val_top_5%_ic_pearson_std,val_top_5%_ic_spearman_mean,val_top_5%_ic_spearman_std,val_top_1%_ic_pearson_mean,val_top_1%_ic_pearson_std,val_top_1%_ic_spearman_mean,val_top_1%_ic_spearman_std,val_bottom_1%_mean_mean,val_bottom_1%_mean_std,val_bottom_1%_std_mean,val_bottom_1%_std_std,val_bottom_1%_count_mean,val_bottom_1%_count_std,val_bottom_5%_mean_mean,val_bottom_5%_mean_std,val_bottom_5%_std_mean,val_bottom_5%_std_std,val_bottom_5%_count_mean,val_bottom_5%_count_std,val_bottom_10%_mean_mean,val_bottom_10%_mean_std,val_bottom_10%_std_mean,val_bottom_10%_std_std,val_bottom_10%_count_mean,val_bottom_10%_count_std,val_top_10%_mean_mean,val_top_10%_mean_std,val_top_10%_std_mean,val_top_10%_std_std,val_top_10%_count_mean,val_top_10%_count_std,val_top_5%_mean_mean,val_top_5%_mean_std,val_top_5%_std_mean,val_top_5%_std_std,val_top_5%_count_mean,val_top_5%_count_std,val_top_1%_mean_mean,val_top_1%_mean_std,val_top_1%_std_mean,val_top_1%_std_std,val_top_1%_count_mean,val_top_1%_count_std,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,train_r2_mean,train_r2_std,train_ic_pearson_mean,train_ic_pearson_std,train_ic_spearman_mean,train_ic_spearman_std,train_time_mean,train_time_std,train_time_total
baseline_all_features,332,0.5141486418795199,0.054040087938737366,0.4144764634566944,0.05030141694954696,-0.12589753893608507,0.07516770266108633,0.09507262242177743,0.05762041473980352,0.09724716907176639,0.06498111187599516,-0.11256312359997465,0.34220447997446085,-0.12720193004020613,0.31091443950412256,0.1268454603875048,0.13200194210220978,0.11533964446317062,0.12992827914595328,0.11309341617804225,0.057411940870997775,0.1099582808346908,0.04834464841355741,0.059377724126433794,0.06008907601260675,0.09594579010295459,0.1077492451973702,-0.01390556642101233,0.08967284198124534,0.011538110288449123,0.09849773823127811,0.21065458491008948,0.21283797289789952,0.16381579852462794,0.2571971122379507,-0.226824092623,0.0371552688747405,0.3938311447730862,0.08580268289361533,16.0,0.0,-0.1020641658808625,0.012503070621689412,0.464293556029053,0.019646728244918036,80.0,0.0,-0.060187360461429695,0.043211483262764416,0.4854384174443612,0.031759049434262526,160.0,0.0,0.08752481445097345,0.023505119980036515,0.4905616523202879,0.03771441324887808,160.0,0.0,0.13683024522428439,0.05450031292243812,0.49618662165752236,0.023195815198243253,80.0,0.0,0.09065369642428125,0.10922816569702483,0.5811098776766084,0.1300634056009261,16.0,0.0,0.059543879171805626,0.04052602401567418,0.04657369062437995,0.03219265850219524,0.9812434072453984,0.018423926506655332,0.994622302689087,0.00517499086490197,0.9670395060948404,0.004277316214281295,4.717880487442017,0.0964527870175341,18.871521949768066
selected_100_features,100,0.5237542234804403,0.05656859052146198,0.4220641017731822,0.05129003242751913,-0.1682080391787965,0.0863826157695938,0.06799237709956944,0.04656742822704215,0.06719012743739197,0.05337700787621249,-0.0925920574305524,0.17762171273120897,-0.0580156254968938,0.17127401454487376,0.0386279358172705,0.14687780251127316,0.040108885379246936,0.1425722555926337,0.06455850793794395,0.12875428962980962,0.056608324243563435,0.13801336086940286,0.028470855334480433,0.07175933965277828,0.05412509873133689,0.0867624336744148,0.03494245759101842,0.08540686733128579,0.06334546297182608,0.08873404382083962,0.02550487570368784,0.2801631765435778,0.058186015615693004,0.36472766489786834,-0.11044365659623437,0.14928651360282952,0.434000062584047,0.08369423527570381,16.0,0.0,-0.06209223238505938,0.04934141267212409,0.48313611965617764,0.03588015274619814,80.0,0.0,-0.024812798041165623,0.02746714375523255,0.490951171195447,0.04145776031785744,160.0,0.0,0.11741961326631092,0.033618744997758694,0.4746350206633827,0.032695315973750354,160.0,0.0,0.12430836050652812,0.039127703105040226,0.5022951382761214,0.046470285900085,80.0,0.0,0.1473158586672344,0.14459697218155548,0.5368843928790233,0.05550299945966961,16.0,0.0,0.06679181539581514,0.040944838923224564,0.05169566577716804,0.032298245225711515,0.9778674769490736,0.0205926740028124,0.9926500812277415,0.006626777149885938,0.9668848228356561,0.004488791663186654,3.0745543241500854,0.10064620182410548,12.298217296600342
